ID,Sector_score,LOCATION_ID,PARA_A,Score_A,Risk_A,PARA_B,Score_B,Risk_B,TOTAL,numbers,Score_B.1,Risk_C,Money_Value,Score_MV,Risk_D,District_Loss,PROB,RiSk_E,History,Prob,Risk_F,Score,Inherent_Risk,CONTROL_RISK,Detection_Risk,Audit_Risk
616,55.57,12,0.9,0.2,0.18,1.11,0.4,0.444,2.01,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,2.024,0.4,0.5,0.4048
617,2.37,18,0.09,0.2,0.018,0.0,0.2,0.0,0.09,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.418,0.4,0.5,0.2836
618,3.41,39,3.63,0.6,2.178,10.85,0.4,4.34,14.48,5.0,0.2,1.0,0.28,0.2,0.056,2,0.2,0.4,0,0.2,0.0,3.0,7.974,0.4,0.5,1.5948
619,2.37,18,1.65,0.4,0.66,0.02,0.2,0.004,1.67,5.0,0.2,1.0,2.47,0.2,0.494,2,0.2,0.4,0,0.2,0.0,2.2,2.558,0.4,0.5,0.5116
620,2.72,39,3.48,0.6,2.088,17.85,0.6,10.71,21.33,5.0,0.2,1.0,9.53,0.4,3.812,2,0.2,0.4,0,0.2,0.0,3.8,18.01,0.4,0.5,3.602
623,59.85,9,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
624,55.57,19,1.6,0.4,0.64,0.49,0.2,0.098,2.09,5.0,0.2,1.0,88.34,0.6,53.004,2,0.2,0.4,0,0.2,0.0,2.6,55.142,0.4,0.5,11.0284
625,21.61,8,0.8,0.2,0.16,0.82,0.2,0.164,1.62,5.0,0.2,1.0,1.32,0.2,0.264,2,0.2,0.4,0,0.2,0.0,2.0,1.988,0.4,0.5,0.3976
626,1.99,19,0.59,0.2,0.118,0.0,0.2,0.0,0.59,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.318,1.2,0.5,1.3908
628,3.89,16,6.47,0.6,3.882,12.18,0.6,7.308,18.65,5.0,0.2,1.0,25.27,0.6,15.162,6,0.2,1.2,0,0.2,0.0,4.4,28.552,1.2,0.5,17.1312
630,3.89,19,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
631,3.89,2,0.74,0.2,0.148,1.0,0.2,0.2,1.74,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.748,0.4,0.5,0.3496
633,55.57,9,0.21,0.2,0.042,0.0,0.2,0.0,0.21,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.442,0.4,0.5,0.2884
634,55.57,16,0.7,0.2,0.14,0.79,0.2,0.158,1.49,5.5,0.4,2.2,1.91,0.2,0.382,2,0.2,0.4,0,0.2,0.0,2.4,3.28,0.4,0.5,0.656
636,55.57,13,0.31,0.2,0.062,0.0015,0.2,0.0003,0.3115,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4623,0.4,0.5,0.29246
637,3.89,36,10.96,0.6,6.576,41.47,0.6,24.882,52.43,5.0,0.2,1.0,35.21,0.6,21.126,2,0.2,0.4,1,0.4,0.4,4.2,54.384,0.8,0.5,21.7536
638,21.61,8,0.66,0.2,0.132,0.81,0.2,0.162,1.47,5.0,0.2,1.0,0.03,0.2,0.006,2,0.2,0.4,0,0.2,0.0,2.0,1.7,0.4,0.5,0.34
639,55.57,5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
640,2.72,2,3.26,0.6,1.956,5.55,0.4,2.22,8.81,5.0,0.2,1.0,0.21,0.2,0.042,6,0.2,1.2,0,0.2,0.0,3.4,6.418,1.2,0.5,3.8508
641,55.57,16,0.49,0.2,0.098,0.0,0.2,0.0,0.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.498,0.4,0.5,0.2996
643,1.85,4,0.56,0.2,0.112,72.0,0.6,43.2,72.56,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,3.2,44.814,0.4,0.5,8.9628
644,55.57,12,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
645,1.85,11,1.69,0.4,0.676,0.21,0.2,0.042,1.9,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.118,0.4,0.5,0.4236
647,2.37,31,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
650,3.41,27,1.41,0.4,0.564,36.16,0.6,21.696,37.57,5.0,0.2,1.0,13.05,0.6,7.83,2,0.6,1.2,0,0.2,0.0,4.2,32.29,1.2,0.5,19.374
651,21.61,32,0.34,0.2,0.068,0.27,0.2,0.054,0.61,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.522,0.4,0.5,0.3044
652,2.72,1,4.36,0.6,2.616,33.91,0.6,20.346,38.27,5.5,0.4,2.2,6.06,0.4,2.424,6,0.4,2.4,0,0.2,0.0,4.8,29.986,2.4,0.5,35.9832
653,55.57,13,1.29,0.4,0.516,0.0,0.2,0.0,1.29,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.916,0.4,0.5,0.3832
654,2.72,12,1.05,0.4,0.42,0.0,0.2,0.0,1.05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.82,0.4,0.5,0.364
655,3.89,16,4.95,0.6,2.97,42.61,0.6,25.566,47.56,5.0,0.2,1.0,3.46,0.2,0.692,6,0.2,1.2,1,0.4,0.4,4.2,31.828,1.6,0.5,25.4624
656,59.85,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,1.2,0.2,0.24,2,0.4,0.8,0,0.2,0.0,2.2,2.04,0.8,0.5,0.816
657,3.89,22,1.97,0.4,0.788,2.1,0.2,0.42,4.07,5.0,0.2,1.0,12.29,0.6,7.374,2,0.6,1.2,0,0.2,0.0,3.0,10.782,1.2,0.5,6.4692
659,2.37,32,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
660,2.72,16,6.02,0.6,3.612,135.69,0.6,81.414,141.71,6.0,0.6,3.6,89.64,0.6,53.784,4,0.2,0.8,0,0.2,0.0,5.0,143.21,0.8,0.5,57.284
661,1.99,19,1.62,0.4,0.648,0.0,0.2,0.0,1.62,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.6,2.848,1.2,0.5,1.7088
662,55.57,11,1.84,0.4,0.736,4.25,0.6,2.55,6.09,5.0,0.2,1.0,0.82,0.2,0.164,2,0.2,0.4,0,0.2,0.0,3.4,4.85,0.4,0.5,0.97
663,2.37,6,0.39,0.2,0.078,0.47,0.2,0.094,0.86,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.572,0.4,0.5,0.3144
664,2.37,2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.23,0.2,0.046,6,0.2,1.2,0,0.2,0.0,2.4,2.246,1.2,0.5,1.3476
666,21.61,14,0.19,0.2,0.038,0.27,0.2,0.054,0.46,5.0,0.2,1.0,0.65,0.2,0.13,2,0.2,0.4,0,0.2,0.0,2.0,1.622,0.4,0.5,0.3244
667,1.85,29,1.04,0.4,0.416,0.91,0.2,0.182,1.95,5.0,0.2,1.0,0.37,0.2,0.074,2,0.2,0.4,0,0.2,0.0,2.2,2.072,0.4,0.5,0.4144
668,2.37,14,3.29,0.6,1.974,6.41,0.6,3.846,9.7,5.0,0.2,1.0,3.66,0.2,0.732,2,0.2,0.4,0,0.2,0.0,3.6,7.952,0.4,0.5,1.5904
669,55.57,14,0.84,0.2,0.168,0.65,0.2,0.13,1.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.698,0.4,0.5,0.3396
670,55.57,16,0.51,0.2,0.102,0.5,0.2,0.1,1.01,5.0,0.2,1.0,0.09,0.2,0.018,2,0.2,0.4,0,0.2,0.0,2.0,1.62,0.4,0.5,0.324
672,3.41,19,1.64,0.4,0.656,46.21,0.6,27.726,47.85,5.0,0.2,1.0,2.45,0.2,0.49,2,0.2,0.4,0,0.2,0.0,3.4,30.272,0.4,0.5,6.0544
673,3.41,7,6.61,0.6,3.966,55.62,0.6,33.372,62.23,5.0,0.2,1.0,57.16,0.6,34.296,2,0.4,0.8,0,0.2,0.0,4.2,73.434,0.8,0.5,29.3736
674,59.85,7,0.29,0.2,0.058,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.04,0.2,0.008,2,0.2,0.4,0,0.2,0.0,2.0,1.466,0.4,0.5,0.2932
675,55.57,37,0.49,0.2,0.098,4.78,0.6,2.868,5.27,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,3.2,4.366,0.4,0.5,0.8732
676,3.89,2,0.0,0.2,0.0,3.72,0.2,0.744,3.72,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,9,0.6,5.4,2.4,7.544,5.8,0.5,21.8776
679,55.57,18,0.2,0.2,0.04,0.0,0.2,0.0,0.2,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.44,0.4,0.5,0.288
680,2.72,13,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
681,1.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8,0.8,0.5,0.72
682,2.72,30,3.47,0.6,2.082,47.07,0.6,28.242,50.54,5.0,0.2,1.0,31.38,0.6,18.828,2,0.2,0.4,0,0.2,0.0,4.0,50.552,0.4,0.5,10.1104
683,2.37,19,0.84,0.2,0.168,0.06,0.2,0.012,0.9,5.0,0.2,1.0,0.72,0.2,0.144,2,0.2,0.4,0,0.2,0.0,2.0,1.724,0.4,0.5,0.3448
684,2.37,1,1.13,0.4,0.452,3.85,0.6,2.31,4.98,6.5,0.6,3.9,20.89,0.6,12.534,6,0.2,1.2,0,0.2,0.0,5.0,20.396,1.2,0.5,12.2376
685,55.57,12,0.38,0.2,0.076,0.09,0.2,0.018,0.47,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.494,0.4,0.5,0.2988
688,2.72,22,1.19,0.4,0.476,122.07,0.6,73.242,123.26,5.0,0.2,1.0,15.2,0.6,9.12,2,0.2,0.4,0,0.2,0.0,3.8,84.238,0.4,0.5,16.8476
689,2.72,16,1.75,0.4,0.7,0.57,0.2,0.114,2.32,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.4,2.614,0.8,0.5,1.0456
690,3.89,15,7.18,0.6,4.308,14.63,0.6,8.778,21.81,5.0,0.2,1.0,98.75,0.6,59.25,2,0.2,0.4,0,0.2,0.0,4.0,73.736,0.4,0.5,14.7472
691,55.57,15,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.32,0.2,0.064,2,0.2,0.4,0,0.2,0.0,2.0,1.464,0.4,0.5,0.2928
693,59.85,39,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,3.3,0.2,0.66,2,0.2,0.4,0,0.2,0.0,2.0,2.06,0.4,0.5,0.412
694,1.85,19,4.04,0.6,2.424,0.0,0.2,0.0,4.04,5.0,0.2,1.0,0.79,0.2,0.158,6,0.2,1.2,0,0.2,0.0,2.8,4.782,1.2,0.5,2.8692
695,1.85,5,7.22,0.6,4.332,0.28,0.2,0.056,7.5,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,5.788,0.4,0.5,1.1576
696,3.41,16,1.05,0.4,0.42,0.0,0.2,0.0,1.05,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.82,0.4,0.5,0.364
697,59.85,14,0.0,0.2,0.0,0.22,0.2,0.044,0.22,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.444,0.4,0.5,0.2888
698,55.57,8,2.41,0.6,1.446,4.69,0.6,2.814,7.1,5.0,0.2,1.0,0.25,0.2,0.05,2,0.2,0.4,0,0.2,0.0,3.6,5.71,0.4,0.5,1.142
699,3.89,22,2.95,0.6,1.77,6.56,0.4,2.624,9.51,5.0,0.2,1.0,156.92,0.6,94.152,2,0.2,0.4,0,0.2,0.0,3.4,99.946,0.4,0.5,19.9892
701,2.72,40,4.43,0.6,2.658,51.32,0.6,30.792,55.75,5.5,0.4,2.2,145.97,0.6,87.582,2,0.2,0.4,0,0.2,0.0,4.4,123.632,0.4,0.5,24.7264
704,3.89,8,8.5,0.6,5.1,12.03,0.6,7.218,20.53,5.5,0.4,2.2,7.79,0.4,3.116,2,0.2,0.4,0,0.2,0.0,4.2,18.034,0.4,0.5,3.6068
705,59.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.93,0.2,0.186,2,0.2,0.4,0,0.2,0.0,2.0,1.586,0.4,0.5,0.3172
706,55.57,8,0.32,0.2,0.064,0.17,0.2,0.034,0.49,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.498,0.4,0.5,0.2996
708,55.57,9,0.71,0.2,0.142,0.25,0.2,0.05,0.96,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.592,0.4,0.5,0.3184
710,59.85,8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.29,0.2,0.058,2,0.2,0.4,0,0.2,0.0,2.0,1.458,0.4,0.5,0.2916
712,3.41,14,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
713,59.85,28,0.04,0.2,0.008,0.0,0.2,0.0,0.04,5.0,0.2,1.0,0.22,0.2,0.044,2,0.2,0.4,0,0.2,0.0,2.0,1.452,0.4,0.5,0.2904
714,1.99,8,1.4,0.4,0.56,0.0,0.2,0.0,1.4,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.96,0.4,0.5,0.392
715,2.37,2,0.5,0.2,0.1,0.04,0.2,0.008,0.54,5.0,0.2,1.0,0.0,0.2,0.0,6,0.2,1.2,0,0.2,0.0,2.4,2.308,1.2,0.5,1.3848
717,1.85,8,3.17,0.6,1.902,0.44,0.2,0.088,3.61,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.6,3.79,0.8,0.5,1.516
719,2.72,39,2.81,0.6,1.686,4.6,0.2,0.92,7.41,5.0,0.2,1.0,8.44,0.4,3.376,2,0.2,0.4,0,0.2,0.0,2.6,7.382,0.4,0.5,1.4764
720,21.61,12,0.85,0.2,0.17,0.93,0.2,0.186,1.78,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.756,0.4,0.5,0.3512
721,55.57,16,0.47,0.2,0.094,0.46,0.2,0.092,0.93,5.0,0.2,1.0,0.42,0.2,0.084,2,0.2,0.4,0,0.2,0.0,2.0,1.67,0.4,0.5,0.334
722,3.89,8,1.09,0.4,0.436,0.35,0.2,0.07,1.44,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.906,0.4,0.5,0.3812
723,3.41,14,16.53,0.6,9.918,72.99,0.6,43.794,89.52,5.0,0.2,1.0,5.49,0.4,2.196,2,0.2,0.4,1,0.4,0.4,4.0,57.708,0.8,0.5,23.0832
724,21.61,16,0.62,0.2,0.124,0.71,0.2,0.142,1.33,5.0,0.2,1.0,0.08,0.2,0.016,2,0.2,0.4,0,0.2,0.0,2.0,1.682,0.4,0.5,0.3364
725,2.37,8,0.56,0.2,0.112,0.08,0.2,0.016,0.64,5.0,0.2,1.0,0.05,0.2,0.01,6,0.2,1.2,0,0.2,0.0,2.4,2.338,1.2,0.5,1.4028
726,59.85,4,0.01,0.2,0.002,0.0,0.2,0.0,0.01,5.0,0.2,1.0,0.6,0.2,0.12,2,0.2,0.4,0,0.2,0.0,2.0,1.522,0.4,0.5,0.3044
727,55.57,27,0.76,0.2,0.152,0.0,0.2,0.0,0.76,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.552,0.4,0.5,0.3104
728,2.34,4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
729,1.85,14,9.94,0.6,5.964,0.44,0.2,0.088,10.38,5.0,0.2,1.0,0.15,0.2,0.03,2,0.2,0.4,0,0.2,0.0,2.4,7.482,0.4,0.5,1.4964
730,2.72,22,3.22,0.6,1.932,55.64,0.6,33.384,58.86,5.0,0.2,1.0,80.8,0.6,48.48,2,0.4,0.8,0,0.2,0.0,4.2,85.596,0.8,0.5,34.2384
731,3.89,31,1.99,0.4,0.796,10.24,0.6,6.144,12.23,5.0,0.2,1.0,20.78,0.6,12.468,2,0.2,0.4,0,0.2,0.0,3.8,20.808,0.4,0.5,4.1616
732,21.61,8,0.38,0.2,0.076,0.48,0.2,0.096,0.86,5.0,0.2,1.0,0.33,0.2,0.066,2,0.2,0.4,0,0.2,0.0,2.0,1.638,0.4,0.5,0.3276
733,59.85,4,0.27,0.2,0.054,0.0,0.2,0.0,0.27,5.0,0.2,1.0,16.09,0.6,9.654,2,0.2,0.4,0,0.2,0.0,2.4,11.108,0.4,0.5,2.2216
734,1.85,22,0.6,0.2,0.12,1.08,0.4,0.432,1.68,5.0,0.2,1.0,0.33,0.2,0.066,2,0.2,0.4,0,0.2,0.0,2.6,2.018,0.4,0.5,0.4036
735,1.85,43,0.18,0.2,0.036,0.63,0.2,0.126,0.81,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.562,0.4,0.5,0.3124
736,1.85,15,3.74,0.6,2.244,0.55,0.2,0.11,4.29,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,3.754,0.4,0.5,0.7508
737,21.61,19,0.43,0.2,0.086,0.0,0.2,0.0,0.43,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.486,0.4,0.5,0.2972
738,3.89,5,0.0,0.2,0.0,1.76,0.2,0.352,1.76,5.0,0.2,1.0,1.08,0.2,0.216,2,0.2,0.4,0,0.2,0.0,2.0,1.968,0.4,0.5,0.3936
739,55.57,9,0.26,0.2,0.052,0.0021,0.2,0.00042,0.2621,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.45242,0.4,0.5,0.290484
741,55.57,19,2.3,0.6,1.38,0.0,0.2,0.0,2.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.4,2.78,0.4,0.5,0.556
742,3.41,32,12.54,0.6,7.524,31.62,0.6,18.972,44.16,5.0,0.2,1.0,54.07,0.6,32.442,2,0.2,0.4,0,0.2,0.0,4.0,60.338,0.4,0.5,12.0676
743,55.57,9,2.54,0.6,1.524,5.52,0.6,3.312,8.06,5.0,0.2,1.0,0.49,0.2,0.098,2,0.2,0.4,0,0.2,0.0,3.6,6.334,0.4,0.5,1.2668
744,55.57,4,0.0,0.2,0.0,1.3,0.4,0.52,1.3,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.6,1.92,0.4,0.5,0.384
745,3.41,4,4.13,0.6,2.478,16.74,0.6,10.044,20.87,5.0,0.2,1.0,44.02,0.6,26.412,2,0.2,0.4,0,0.2,0.0,4.0,40.334,0.4,0.5,8.0668
746,1.99,5,0.29,0.2,0.058,0.0,0.2,0.0,0.29,5.0,0.2,1.0,0.06,0.2,0.012,2,0.2,0.4,0,0.2,0.0,2.0,1.47,0.4,0.5,0.294
748,2.72,15,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.4,0.4,0.5,0.28
749,1.85,6,0.26,0.2,0.052,0.0,0.2,0.0,0.26,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.452,0.4,0.5,0.2904
750,1.85,9,0.7,0.2,0.14,0.6,0.2,0.12,1.3,5.0,0.2,1.0,0.51,0.2,0.102,2,0.2,0.4,0,0.2,0.0,2.0,1.762,0.4,0.5,0.3524
751,55.57,32,1.6,0.4,0.64,0.0,0.2,0.0,1.6,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,2.04,0.4,0.5,0.408
752,1.99,32,1.12,0.4,0.448,0.0,0.2,0.0,1.12,5.0,0.2,1.0,0.05,0.2,0.01,2,0.2,0.4,0,0.2,0.0,2.2,1.858,0.4,0.5,0.3716
753,1.99,NUH,0.55,0.2,0.11,0.0,0.2,0.0,0.55,5.0,0.2,1.0,0.67,0.2,0.134,2,0.2,0.4,0,0.2,0.0,2.0,1.644,0.4,0.5,0.3288
755,55.57,32,0.0,0.2,0.0,8.49,0.6,5.094,8.49,5.0,0.2,1.0,0.43,0.2,0.086,2,0.2,0.4,0,0.2,0.0,3.2,6.58,0.4,0.5,1.316
756,2.72,16,0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.8,0.8,0.5,0.72
757,2.72,32,0.84,0.2,0.168,0.0,0.2,0.0,0.84,5.0,0.2,1.0,8.21,0.4,3.284,2,0.2,0.4,0,0.2,0.0,2.2,4.852,0.4,0.5,0.9704
758,59.85,21,0.42,0.2,0.084,0.0,0.2,0.0,0.42,5.0,0.2,1.0,0.0,0.2,0.0,4,0.2,0.8,0,0.2,0.0,2.2,1.884,0.8,0.5,0.7536
760,55.57,6,0.84,0.2,0.168,0.0,0.2,0.0,0.84,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.568,0.4,0.5,0.3136
761,2.72,16,3.26,0.6,1.956,2.81,0.2,0.562,6.07,6.0,0.6,3.6,21.6,0.6,12.96,4,0.2,0.8,0,0.2,0.0,3.8,19.878,0.8,0.5,7.9512
764,55.57,22,0.49,0.2,0.098,0.55,0.2,0.11,1.04,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.0,1.608,0.4,0.5,0.3216
766,1.85,6,0.79,0.2,0.158,0.0,0.2,0.0,0.79,5.0,0.2,1.0,3.54,0.2,0.708,2,0.2,0.4,0,0.2,0.0,2.0,2.266,0.4,0.5,0.4532
767,3.41,39,1.07,0.4,0.428,0.0,0.2,0.0,1.07,5.0,0.2,1.0,10.02,0.6,6.012,2,0.2,0.4,0,0.2,0.0,2.6,7.84,0.4,0.5,1.568
768,3.41,13,1.01,0.4,0.404,0.0,0.2,0.0,1.01,5.0,0.2,1.0,0.0,0.2,0.0,2,0.2,0.4,0,0.2,0.0,2.2,1.804,0.4,0.5,0.3608
769,2.37,2,7.59,0.6,4.554,1.47,0.4,0.588,9.06,5.5,0.4,2.2,36.29,0.6,21.774,6,0.2,1.2,0,0.2,0.0,4.2,30.316,1.2,0.5,18.1896
770,3.89,4,0.0,0.2,0.0,1.1,0.2,0.22,1.1,5.0,0.2,1.0,0.007,0.2,0.0014,2,0.2,0.4,0,0.2,0.0,2.0,1.6214,0.4,0.5,0.32428
771,3.89,3,0.02,0.2,0.004,5.94,0.4,2.376,5.96,5.0,0.2,1.0,0.01,0.2,0.002,2,0.2,0.4,0,0.2,0.0,2.6,3.782,0.4,0.5,0.7564
773,2.72,18,5.11,0.6,3.066,53.76,0.6,32.256,58.87,6.0,0.6,3.6,48.56,0.6,29.136,2,0.2,0.4,2,0.6,1.2,5.2,69.658,1.6,0.5,55.7264
774,1.99,5,0.56,0.2,0.112,0.0,0.2,0.0,0.56,5.0,0.2,1.0,1.75,0.2,0.35,2,0.2,0.4,0,0.2,0.0,2.0,1.862,0.4,0.5,0.3724
775,21.61,6,0.88,0.2,0.176,1.07,0.4,0.428,1.95,5.0,0.2,1.0,0.76,0.2,0.152,2,0.2,0.4,0,0.2,0.0,2.6,2.156,0.4,0.5,0.4312
